time,ag_id,x,y,speed,x_speed,y_speed,theta_delta,data_label,dataset_name
0.0,3710363,1395.5,170.0,0.0,0.0,0.0,0.0,Pedestrian,deathCircle_0
0.4,3710363,1399.5,170.0,4.0,4.0,0.0,0.0,Pedestrian,deathCircle_0
0.8,3710363,1404.5,170.0,5.0,5.0,0.0,0.0,Pedestrian,deathCircle_0
1.2,3710363,1406.5,166.0,4.47214,2.0,-4.0,-1.10715,Pedestrian,deathCircle_0
1.6,3710363,1402.0,157.5,9.61769,-4.5,-8.5,-2.0577,Pedestrian,deathCircle_0
2.0,3710363,1397.5,153.5,6.0208,-4.5,-4.0,-2.41495,Pedestrian,deathCircle_0
2.4,3710363,1388.5,153.5,9.0,-9.0,0.0,3.14159,Pedestrian,deathCircle_0
2.8,3710363,1379.5,157.5,9.84886,-9.0,4.0,2.72337,Pedestrian,deathCircle_0
3.2,3710363,1372.5,157.5,7.0,-7.0,0.0,3.14159,Pedestrian,deathCircle_0
3.6,3710363,1365.5,157.5,7.0,-7.0,0.0,3.14159,Pedestrian,deathCircle_0
4.0,3710363,1356.5,157.5,9.0,-9.0,0.0,3.14159,Pedestrian,deathCircle_0
4.4,3710363,1349.5,157.5,7.0,-7.0,0.0,3.14159,Pedestrian,deathCircle_0
4.8,3710363,1340.5,157.5,9.0,-9.0,0.0,3.14159,Pedestrian,deathCircle_0
5.2,3710363,1334.5,157.5,6.0,-6.0,0.0,3.14159,Pedestrian,deathCircle_0
5.6,3710363,1327.5,157.5,7.0,-7.0,0.0,3.14159,Pedestrian,deathCircle_0
6.0,3710363,1322.5,157.5,5.0,-5.0,0.0,3.14159,Pedestrian,deathCircle_0
6.4,3710363,1316.0,157.5,6.5,-6.5,0.0,3.14159,Pedestrian,deathCircle_0
6.8,3710363,1311.5,153.5,6.0208,-4.5,-4.0,-2.41495,Pedestrian,deathCircle_0
7.2,3710363,1306.5,153.5,5.0,-5.0,0.0,3.14159,Pedestrian,deathCircle_0
7.6,3710363,1300.5,153.5,6.0,-6.0,0.0,3.14159,Pedestrian,deathCircle_0
0.0,3710565,1156.5,1239.5,0.0,0.0,0.0,0.0,Pedestrian,deathCircle_0
0.4,3710565,1173.5,1235.5,17.46425,17.0,-4.0,-0.23109,Pedestrian,deathCircle_0
0.8,3710565,1186.5,1235.5,13.0,13.0,0.0,0.0,Pedestrian,deathCircle_0
1.2,3710565,1193.5,1231.5,8.06226,7.0,-4.0,-0.51915,Pedestrian,deathCircle_0
1.6,3710565,1207.5,1227.5,14.56022,14.0,-4.0,-0.2783,Pedestrian,deathCircle_0
2.0,3710565,1220.5,1223.5,13.60147,13.0,-4.0,-0.2985,Pedestrian,deathCircle_0
2.4,3710565,1234.5,1219.0,14.70544,14.0,-4.5,-0.311,Pedestrian,deathCircle_0
2.8,3710565,1250.5,1219.0,16.0,16.0,0.0,0.0,Pedestrian,deathCircle_0
3.2,3710565,1266.5,1219.0,16.0,16.0,0.0,0.0,Pedestrian,deathCircle_0
3.6,3710565,1279.5,1215.0,13.60147,13.0,-4.0,-0.2985,Pedestrian,deathCircle_0
4.0,3710565,1287.5,1213.0,8.24621,8.0,-2.0,-0.24498,Pedestrian,deathCircle_0
4.4,3710565,1301.5,1213.0,14.0,14.0,0.0,0.0,Pedestrian,deathCircle_0
4.8,3710565,1317.5,1217.0,16.49242,16.0,4.0,0.24498,Pedestrian,deathCircle_0
5.2,3710565,1330.5,1217.0,13.0,13.0,0.0,0.0,Pedestrian,deathCircle_0
5.6,3710565,1344.5,1217.0,14.0,14.0,0.0,0.0,Pedestrian,deathCircle_0
6.0,3710565,1357.5,1213.0,13.60147,13.0,-4.0,-0.2985,Pedestrian,deathCircle_0
6.4,3710565,1371.5,1204.5,16.37834,14.0,-8.5,-0.54566,Pedestrian,deathCircle_0
6.8,3710565,1387.5,1204.5,16.0,16.0,0.0,0.0,Pedestrian,deathCircle_0
7.2,3710565,1403.5,1209.0,16.62077,16.0,4.5,0.27417,Pedestrian,deathCircle_0
7.6,3710565,1419.0,1209.0,15.5,15.5,0.0,0.0,Pedestrian,deathCircle_0
0.0,3710192,278.0,817.5,0.0,0.0,0.0,0.0,Pedestrian,deathCircle_0
0.4,3710192,289.5,813.5,12.1758,11.5,-4.0,-0.33474,Pedestrian,deathCircle_0
0.8,3710192,300.5,809.5,11.7047,11.0,-4.0,-0.34877,Pedestrian,deathCircle_0
1.2,3710192,313.0,805.5,13.1244,12.5,-4.0,-0.3097,Pedestrian,deathCircle_0
1.6,3710192,324.5,801.0,12.34909,11.5,-4.5,-0.37299,Pedestrian,deathCircle_0
2.0,3710192,338.0,799.0,13.64734,13.5,-2.0,-0.14708,Pedestrian,deathCircle_0
2.4,3710192,349.5,799.0,11.5,11.5,0.0,0.0,Pedestrian,deathCircle_0
2.8,3710192,363.0,799.0,13.5,13.5,0.0,0.0,Pedestrian,deathCircle_0
3.2,3710192,376.5,799.0,13.5,13.5,0.0,0.0,Pedestrian,deathCircle_0
3.6,3710192,390.0,799.0,13.5,13.5,0.0,0.0,Pedestrian,deathCircle_0
4.0,3710192,403.5,803.0,14.08013,13.5,4.0,0.28806,Pedestrian,deathCircle_0
4.4,3710192,418.0,803.0,14.5,14.5,0.0,0.0,Pedestrian,deathCircle_0
4.8,3710192,432.0,807.5,14.70544,14.0,4.5,0.311,Pedestrian,deathCircle_0
5.2,3710192,445.5,811.5,14.08013,13.5,4.0,0.28806,Pedestrian,deathCircle_0
5.6,3710192,459.0,811.5,13.5,13.5,0.0,0.0,Pedestrian,deathCircle_0
6.0,3710192,470.5,815.5,12.1758,11.5,4.0,0.33474,Pedestrian,deathCircle_0
6.4,3710192,484.0,815.5,13.5,13.5,0.0,0.0,Pedestrian,deathCircle_0
6.8,3710192,495.0,819.5,11.7047,11.0,4.0,0.34877,Pedestrian,deathCircle_0
7.2,3710192,509.0,819.5,14.0,14.0,0.0,0.0,Pedestrian,deathCircle_0
7.6,3710192,520.0,819.5,11.0,11.0,0.0,0.0,Pedestrian,deathCircle_0
0.0,3710512,1415.5,1176.5,0.0,0.0,0.0,0.0,Pedestrian,deathCircle_0
0.4,3710512,1422.5,1176.5,7.0,7.0,0.0,0.0,Pedestrian,deathCircle_0
0.8,3710512,1429.0,1174.5,6.80074,6.5,-2.0,-0.2985,Pedestrian,deathCircle_0
1.2,3710512,1442.5,1174.5,13.5,13.5,0.0,0.0,Pedestrian,deathCircle_0
1.6,3710512,1456.5,1174.5,14.0,14.0,0.0,0.0,Pedestrian,deathCircle_0
