time,ag_id,x,y,speed,x_speed,y_speed,theta_delta,data_label,dataset_name
0.0,3710440,562.0,1206.5,0.0,0.0,0.0,0.0,Pedestrian,deathCircle_0
0.4,3710440,569.0,1206.5,7.0,7.0,0.0,0.0,Pedestrian,deathCircle_0
0.8,3710440,575.5,1206.5,6.5,6.5,0.0,0.0,Pedestrian,deathCircle_0
1.2,3710440,582.5,1206.5,7.0,7.0,0.0,0.0,Pedestrian,deathCircle_0
1.6,3710440,589.5,1206.5,7.0,7.0,0.0,0.0,Pedestrian,deathCircle_0
2.0,3710440,596.0,1206.5,6.5,6.5,0.0,0.0,Pedestrian,deathCircle_0
2.4,3710440,600.5,1206.5,4.5,4.5,0.0,0.0,Pedestrian,deathCircle_0
2.8,3710440,605.0,1206.5,4.5,4.5,0.0,0.0,Pedestrian,deathCircle_0
3.2,3710440,609.5,1215.0,9.61769,4.5,8.5,1.0839,Pedestrian,deathCircle_0
3.6,3710440,614.0,1219.0,6.0208,4.5,4.0,0.72664,Pedestrian,deathCircle_0
4.0,3710440,621.0,1223.0,8.06226,7.0,4.0,0.51915,Pedestrian,deathCircle_0
4.4,3710440,625.5,1227.5,6.36396,4.5,4.5,0.7854,Pedestrian,deathCircle_0
4.8,3710440,634.5,1231.5,9.84886,9.0,4.0,0.41822,Pedestrian,deathCircle_0
5.2,3710440,646.0,1239.5,14.00893,11.5,8.0,0.6078,Pedestrian,deathCircle_0
5.6,3710440,650.5,1239.5,4.5,4.5,0.0,0.0,Pedestrian,deathCircle_0
6.0,3710440,657.0,1243.5,7.63217,6.5,4.0,0.55165,Pedestrian,deathCircle_0
6.4,3710440,661.5,1247.5,6.0208,4.5,4.0,0.72664,Pedestrian,deathCircle_0
6.8,3710440,666.5,1251.5,6.40312,5.0,4.0,0.67474,Pedestrian,deathCircle_0
7.2,3710440,670.5,1259.5,8.94427,4.0,8.0,1.10715,Pedestrian,deathCircle_0
7.6,3710440,675.5,1263.5,6.40312,5.0,4.0,0.67474,Pedestrian,deathCircle_0
0.0,3710600,877.0,1840.0,0.0,0.0,0.0,0.0,Pedestrian,deathCircle_0
0.4,3710600,874.5,1840.0,2.5,-2.5,0.0,3.14159,Pedestrian,deathCircle_0
0.8,3710600,874.5,1840.0,0.0,0.0,0.0,0.0,Pedestrian,deathCircle_0
1.2,3710600,874.5,1840.0,0.0,0.0,0.0,0.0,Pedestrian,deathCircle_0
1.6,3710600,874.5,1840.0,0.0,0.0,0.0,0.0,Pedestrian,deathCircle_0
2.0,3710600,874.5,1840.0,0.0,0.0,0.0,0.0,Pedestrian,deathCircle_0
2.4,3710600,874.5,1840.0,0.0,0.0,0.0,0.0,Pedestrian,deathCircle_0
2.8,3710600,874.5,1840.0,0.0,0.0,0.0,0.0,Pedestrian,deathCircle_0
3.2,3710600,874.5,1840.0,0.0,0.0,0.0,0.0,Pedestrian,deathCircle_0
3.6,3710600,874.5,1840.0,0.0,0.0,0.0,0.0,Pedestrian,deathCircle_0
4.0,3710600,874.5,1840.0,0.0,0.0,0.0,0.0,Pedestrian,deathCircle_0
4.4,3710600,870.0,1840.0,4.5,-4.5,0.0,3.14159,Pedestrian,deathCircle_0
4.8,3710600,868.0,1840.0,2.0,-2.0,0.0,3.14159,Pedestrian,deathCircle_0
5.2,3710600,863.0,1840.0,5.0,-5.0,0.0,3.14159,Pedestrian,deathCircle_0
5.6,3710600,861.0,1840.0,2.0,-2.0,0.0,3.14159,Pedestrian,deathCircle_0
