time,ag_id,x,y,speed,x_speed,y_speed,theta_delta,data_label,dataset_name
0.0,3710462,1259.5,1188.5,0.0,0.0,0.0,0.0,Pedestrian,deathCircle_0
0.4,3710462,1274.0,1188.5,14.5,14.5,0.0,0.0,Pedestrian,deathCircle_0
0.8,3710462,1290.0,1188.5,16.0,16.0,0.0,0.0,Pedestrian,deathCircle_0
1.2,3710462,1306.0,1188.5,16.0,16.0,0.0,0.0,Pedestrian,deathCircle_0
1.6,3710462,1320.5,1190.5,14.63728,14.5,2.0,0.13707,Pedestrian,deathCircle_0
2.0,3710462,1336.5,1190.5,16.0,16.0,0.0,0.0,Pedestrian,deathCircle_0
2.4,3710462,1352.5,1190.5,16.0,16.0,0.0,0.0,Pedestrian,deathCircle_0
2.8,3710462,1368.0,1190.5,15.5,15.5,0.0,0.0,Pedestrian,deathCircle_0
3.2,3710462,1381.5,1196.5,14.77329,13.5,6.0,0.41822,Pedestrian,deathCircle_0
3.6,3710462,1390.5,1204.5,12.04159,9.0,8.0,0.72664,Pedestrian,deathCircle_0
4.0,3710462,1400.0,1213.0,12.74755,9.5,8.5,0.7299,Pedestrian,deathCircle_0
4.4,3710462,1410.0,1204.5,13.1244,10.0,-8.5,-0.70449,Pedestrian,deathCircle_0
4.8,3710462,1422.5,1202.5,12.65899,12.5,-2.0,-0.15866,Pedestrian,deathCircle_0
5.2,3710462,1440.5,1202.5,18.0,18.0,0.0,0.0,Pedestrian,deathCircle_0
5.6,3710462,1457.5,1202.5,17.0,17.0,0.0,0.0,Pedestrian,deathCircle_0
6.0,3710462,1475.5,1204.5,18.11077,18.0,2.0,0.11066,Pedestrian,deathCircle_0
6.4,3710462,1494.0,1206.5,18.60779,18.5,2.0,0.10769,Pedestrian,deathCircle_0
6.8,3710462,1512.0,1209.0,18.17278,18.0,2.5,0.13801,Pedestrian,deathCircle_0
7.2,3710462,1529.0,1209.0,17.0,17.0,0.0,0.0,Pedestrian,deathCircle_0
7.6,3710462,1547.0,1211.0,18.11077,18.0,2.0,0.11066,Pedestrian,deathCircle_0
0.0,3710202,794.5,1367.0,0.0,0.0,0.0,0.0,Pedestrian,deathCircle_0
