time,ag_id,x,y,speed,x_speed,y_speed,theta_delta,data_label,dataset_name
0.0,3710463,530.5,1127.5,0.0,0.0,0.0,0.0,Pedestrian,deathCircle_0
0.4,3710463,532.5,1113.5,14.14214,2.0,-14.0,-1.4289,Pedestrian,deathCircle_0
0.8,3710463,537.0,1101.5,12.81601,4.5,-12.0,-1.21203,Pedestrian,deathCircle_0
1.2,3710463,539.5,1091.5,10.30776,2.5,-10.0,-1.32582,Pedestrian,deathCircle_0
1.6,3710463,544.0,1079.0,13.28533,4.5,-12.5,-1.22524,Pedestrian,deathCircle_0
2.0,3710463,547.0,1068.5,10.92016,3.0,-10.5,-1.2925,Pedestrian,deathCircle_0
2.4,3710463,551.0,1056.5,12.64911,4.0,-12.0,-1.24905,Pedestrian,deathCircle_0
2.8,3710463,556.5,1046.5,11.41271,5.5,-10.0,-1.06795,Pedestrian,deathCircle_0
3.2,3710463,565.5,1038.5,12.04159,9.0,-8.0,-0.72664,Pedestrian,deathCircle_0
3.6,3710463,574.5,1034.5,9.84886,9.0,-4.0,-0.41822,Pedestrian,deathCircle_0
4.0,3710463,583.5,1026.5,12.04159,9.0,-8.0,-0.72664,Pedestrian,deathCircle_0
4.4,3710463,593.0,1022.5,10.30776,9.5,-4.0,-0.39852,Pedestrian,deathCircle_0
4.8,3710463,599.5,1014.0,10.70047,6.5,-8.5,-0.91795,Pedestrian,deathCircle_0
5.2,3710463,602.0,1010.0,4.71699,2.5,-4.0,-1.0122,Pedestrian,deathCircle_0
5.6,3710463,602.0,1006.0,4.0,0.0,-4.0,-1.5708,Pedestrian,deathCircle_0
6.0,3710463,604.0,1002.0,4.47214,2.0,-4.0,-1.10715,Pedestrian,deathCircle_0
6.4,3710463,606.0,993.5,8.73212,2.0,-8.5,-1.33971,Pedestrian,deathCircle_0
6.8,3710463,608.5,989.5,4.71699,2.5,-4.0,-1.0122,Pedestrian,deathCircle_0
7.2,3710463,611.0,985.5,4.71699,2.5,-4.0,-1.0122,Pedestrian,deathCircle_0
