time,ag_id,x,y,speed,x_speed,y_speed,theta_delta,data_label,dataset_name
0.0,3710394,754.5,1641.5,0.0,0.0,0.0,0.0,Pedestrian,deathCircle_0
0.4,3710394,763.5,1633.0,12.37942,9.0,-8.5,-0.75683,Pedestrian,deathCircle_0
0.8,3710394,772.5,1628.5,10.06231,9.0,-4.5,-0.46365,Pedestrian,deathCircle_0
1.2,3710394,781.5,1620.5,12.04159,9.0,-8.0,-0.72664,Pedestrian,deathCircle_0
1.6,3710394,790.5,1616.5,9.84886,9.0,-4.0,-0.41822,Pedestrian,deathCircle_0
2.0,3710394,799.5,1612.5,9.84886,9.0,-4.0,-0.41822,Pedestrian,deathCircle_0
2.4,3710394,808.5,1604.5,12.04159,9.0,-8.0,-0.72664,Pedestrian,deathCircle_0
2.8,3710394,817.5,1592.5,15.0,9.0,-12.0,-0.9273,Pedestrian,deathCircle_0
3.2,3710394,824.5,1580.5,13.89244,7.0,-12.0,-1.04272,Pedestrian,deathCircle_0
3.6,3710394,833.5,1572.5,12.04159,9.0,-8.0,-0.72664,Pedestrian,deathCircle_0
4.0,3710394,842.5,1559.5,15.81139,9.0,-13.0,-0.96525,Pedestrian,deathCircle_0
4.4,3710394,849.5,1547.5,13.89244,7.0,-12.0,-1.04272,Pedestrian,deathCircle_0
4.8,3710394,854.5,1537.5,11.18034,5.0,-10.0,-1.10715,Pedestrian,deathCircle_0
5.2,3710394,857.5,1527.5,10.44031,3.0,-10.0,-1.27934,Pedestrian,deathCircle_0
5.6,3710394,862.0,1517.5,10.96586,4.5,-10.0,-1.14794,Pedestrian,deathCircle_0
6.0,3710394,866.5,1507.5,10.96586,4.5,-10.0,-1.14794,Pedestrian,deathCircle_0
6.4,3710394,870.0,1495.0,12.98075,3.5,-12.5,-1.29779,Pedestrian,deathCircle_0
6.8,3710394,874.5,1484.5,11.42366,4.5,-10.5,-1.1659,Pedestrian,deathCircle_0
7.2,3710394,878.0,1474.5,10.59481,3.5,-10.0,-1.23412,Pedestrian,deathCircle_0
7.6,3710394,887.0,1468.5,10.81665,9.0,-6.0,-0.588,Pedestrian,deathCircle_0
0.0,3710348,14.5,1296.5,0.0,0.0,0.0,0.0,Pedestrian,deathCircle_0
0.4,3710348,30.0,1296.5,15.5,15.5,0.0,0.0,Pedestrian,deathCircle_0
0.8,3710348,48.0,1296.5,18.0,18.0,0.0,0.0,Pedestrian,deathCircle_0
1.2,3710348,65.0,1296.5,17.0,17.0,0.0,0.0,Pedestrian,deathCircle_0
1.6,3710348,83.0,1296.5,18.0,18.0,0.0,0.0,Pedestrian,deathCircle_0
2.0,3710348,97.0,1296.5,14.0,14.0,0.0,0.0,Pedestrian,deathCircle_0
2.4,3710348,113.0,1296.5,16.0,16.0,0.0,0.0,Pedestrian,deathCircle_0
2.8,3710348,126.0,1296.5,13.0,13.0,0.0,0.0,Pedestrian,deathCircle_0
3.2,3710348,142.0,1296.5,16.0,16.0,0.0,0.0,Pedestrian,deathCircle_0
3.6,3710348,158.0,1292.5,16.49242,16.0,-4.0,-0.24498,Pedestrian,deathCircle_0
4.0,3710348,176.0,1292.5,18.0,18.0,0.0,0.0,Pedestrian,deathCircle_0
4.4,3710348,192.0,1288.5,16.49242,16.0,-4.0,-0.24498,Pedestrian,deathCircle_0
4.8,3710348,208.0,1288.5,16.0,16.0,0.0,0.0,Pedestrian,deathCircle_0
5.2,3710348,226.0,1288.5,18.0,18.0,0.0,0.0,Pedestrian,deathCircle_0
5.6,3710348,244.0,1288.5,18.0,18.0,0.0,0.0,Pedestrian,deathCircle_0
6.0,3710348,260.0,1288.5,16.0,16.0,0.0,0.0,Pedestrian,deathCircle_0
6.4,3710348,278.0,1288.5,18.0,18.0,0.0,0.0,Pedestrian,deathCircle_0
6.8,3710348,294.0,1288.5,16.0,16.0,0.0,0.0,Pedestrian,deathCircle_0
7.2,3710348,310.0,1288.5,16.0,16.0,0.0,0.0,Pedestrian,deathCircle_0
7.6,3710348,328.0,1288.5,18.0,18.0,0.0,0.0,Pedestrian,deathCircle_0
0.0,3710286,973.0,1014.0,0.0,0.0,0.0,0.0,Pedestrian,deathCircle_0
0.4,3710286,977.5,1006.0,9.17878,4.5,-8.0,-1.05841,Pedestrian,deathCircle_0
0.8,3710286,980.0,993.5,12.74755,2.5,-12.5,-1.3734,Pedestrian,deathCircle_0
1.2,3710286,980.0,977.5,16.0,0.0,-16.0,-1.5708,Pedestrian,deathCircle_0
1.6,3710286,982.0,965.5,12.16553,2.0,-12.0,-1.40565,Pedestrian,deathCircle_0
2.0,3710286,984.0,949.5,16.12452,2.0,-16.0,-1.44644,Pedestrian,deathCircle_0
2.4,3710286,984.0,933.0,16.5,0.0,-16.5,-1.5708,Pedestrian,deathCircle_0
2.8,3710286,984.0,920.5,12.5,0.0,-12.5,-1.5708,Pedestrian,deathCircle_0
3.2,3710286,982.0,904.5,16.12452,-2.0,-16.0,-1.69515,Pedestrian,deathCircle_0
3.6,3710286,977.5,892.5,12.81601,-4.5,-12.0,-1.92957,Pedestrian,deathCircle_0
4.0,3710286,975.0,876.5,16.19413,-2.5,-16.0,-1.72579,Pedestrian,deathCircle_0
4.4,3710286,974.0,863.5,13.0384,-1.0,-13.0,-1.64757,Pedestrian,deathCircle_0
4.8,3710286,974.0,843.5,20.0,0.0,-20.0,-1.5708,Pedestrian,deathCircle_0
5.2,3710286,974.5,825.5,18.00694,0.5,-18.0,-1.54303,Pedestrian,deathCircle_0
5.6,3710286,973.0,805.0,20.5548,-1.5,-20.5,-1.64384,Pedestrian,deathCircle_0
6.0,3710286,972.0,785.0,20.02498,-1.0,-20.0,-1.62075,Pedestrian,deathCircle_0
6.4,3710286,972.0,764.5,20.5,0.0,-20.5,-1.5708,Pedestrian,deathCircle_0
6.8,3710286,969.5,744.0,20.65188,-2.5,-20.5,-1.69215,Pedestrian,deathCircle_0
7.2,3710286,969.5,720.0,24.0,0.0,-24.0,-1.5708,Pedestrian,deathCircle_0
7.6,3710286,969.5,700.0,20.0,0.0,-20.0,-1.5708,Pedestrian,deathCircle_0
0.0,3710492,382.0,829.5,0.0,0.0,0.0,0.0,Pedestrian,deathCircle_0
0.4,3710492,382.0,829.5,0.0,0.0,0.0,0.0,Pedestrian,deathCircle_0
0.8,3710492,384.5,829.5,2.5,2.5,0.0,0.0,Pedestrian,deathCircle_0
1.2,3710492,386.5,829.5,2.0,2.0,0.0,0.0,Pedestrian,deathCircle_0
1.6,3710492,386.5,829.5,0.0,0.0,0.0,0.0,Pedestrian,deathCircle_0
2.0,3710492,389.0,829.5,2.5,2.5,0.0,0.0,Pedestrian,deathCircle_0
2.4,3710492,391.5,829.5,2.5,2.5,0.0,0.0,Pedestrian,deathCircle_0
2.8,3710492,391.5,833.5,4.0,0.0,4.0,1.5708,Pedestrian,deathCircle_0
3.2,3710492,393.5,833.5,2.0,2.0,0.0,0.0,Pedestrian,deathCircle_0
3.6,3710492,395.5,833.5,2.0,2.0,0.0,0.0,Pedestrian,deathCircle_0
4.0,3710492,395.5,833.5,0.0,0.0,0.0,0.0,Pedestrian,deathCircle_0
4.4,3710492,398.0,833.5,2.5,2.5,0.0,0.0,Pedestrian,deathCircle_0
4.8,3710492,400.5,833.5,2.5,2.5,0.0,0.0,Pedestrian,deathCircle_0
5.2,3710492,400.5,833.5,0.0,0.0,0.0,0.0,Pedestrian,deathCircle_0
5.6,3710492,402.5,837.5,4.47214,2.0,4.0,1.10715,Pedestrian,deathCircle_0
6.0,3710492,402.5,837.5,0.0,0.0,0.0,0.0,Pedestrian,deathCircle_0
6.4,3710492,402.5,837.5,0.0,0.0,0.0,0.0,Pedestrian,deathCircle_0
6.8,3710492,402.5,837.5,0.0,0.0,0.0,0.0,Pedestrian,deathCircle_0
7.2,3710492,402.5,837.5,0.0,0.0,0.0,0.0,Pedestrian,deathCircle_0
7.6,3710492,402.5,837.5,0.0,0.0,0.0,0.0,Pedestrian,deathCircle_0
0.0,3710317,293.5,1174.5,0.0,0.0,0.0,0.0,Pedestrian,deathCircle_0
0.4,3710317,298.5,1178.5,6.40312,5.0,4.0,0.67474,Pedestrian,deathCircle_0
0.8,3710317,305.5,1178.5,7.0,7.0,0.0,0.0,Pedestrian,deathCircle_0
1.2,3710317,312.0,1180.5,6.80074,6.5,2.0,0.2985,Pedestrian,deathCircle_0
1.6,3710317,318.5,1180.5,6.5,6.5,0.0,0.0,Pedestrian,deathCircle_0
2.0,3710317,324.5,1180.5,6.0,6.0,0.0,0.0,Pedestrian,deathCircle_0
2.4,3710317,331.5,1178.5,7.28011,7.0,-2.0,-0.2783,Pedestrian,deathCircle_0
2.8,3710317,338.0,1178.5,6.5,6.5,0.0,0.0,Pedestrian,deathCircle_0
3.2,3710317,342.5,1178.5,4.5,4.5,0.0,0.0,Pedestrian,deathCircle_0
3.6,3710317,349.5,1178.5,7.0,7.0,0.0,0.0,Pedestrian,deathCircle_0
