time,ag_id,x,y,speed,x_speed,y_speed,theta_delta,data_label,dataset_name
0.0,3710259,524.5,1115.5,0.0,0.0,0.0,0.0,Pedestrian,deathCircle_0
0.4,3710259,524.5,1123.5,8.0,0.0,8.0,1.5708,Pedestrian,deathCircle_0
0.8,3710259,531.5,1139.5,17.46425,7.0,16.0,1.15839,Pedestrian,deathCircle_0
1.2,3710259,536.0,1156.5,17.58551,4.5,17.0,1.31203,Pedestrian,deathCircle_0
1.6,3710259,540.5,1168.5,12.81601,4.5,12.0,1.21203,Pedestrian,deathCircle_0
2.0,3710259,547.5,1184.5,17.46425,7.0,16.0,1.15839,Pedestrian,deathCircle_0
2.4,3710259,558.5,1196.5,16.27882,11.0,12.0,0.82885,Pedestrian,deathCircle_0
2.8,3710259,570.0,1204.5,14.00893,11.5,8.0,0.6078,Pedestrian,deathCircle_0
3.2,3710259,579.0,1217.0,15.40292,9.0,12.5,0.94677,Pedestrian,deathCircle_0
3.6,3710259,590.5,1229.5,16.98529,11.5,12.5,0.82704,Pedestrian,deathCircle_0
4.0,3710259,601.5,1241.5,16.27882,11.0,12.0,0.82885,Pedestrian,deathCircle_0
4.4,3710259,613.0,1249.5,14.00893,11.5,8.0,0.6078,Pedestrian,deathCircle_0
4.8,3710259,624.5,1257.5,14.00893,11.5,8.0,0.6078,Pedestrian,deathCircle_0
5.2,3710259,633.5,1265.5,12.04159,9.0,8.0,0.72664,Pedestrian,deathCircle_0
5.6,3710259,644.5,1277.5,16.27882,11.0,12.0,0.82885,Pedestrian,deathCircle_0
6.0,3710259,653.5,1294.5,19.23538,9.0,17.0,1.0839,Pedestrian,deathCircle_0
6.4,3710259,662.5,1310.5,18.35756,9.0,16.0,1.05841,Pedestrian,deathCircle_0
6.8,3710259,669.5,1326.5,17.46425,7.0,16.0,1.15839,Pedestrian,deathCircle_0
7.2,3710259,674.5,1338.5,13.0,5.0,12.0,1.17601,Pedestrian,deathCircle_0
7.6,3710259,676.5,1346.5,8.24621,2.0,8.0,1.32582,Pedestrian,deathCircle_0
0.0,3710059,1164.5,1298.5,0.0,0.0,0.0,0.0,Pedestrian,deathCircle_0
0.4,3710059,1150.5,1302.5,14.56022,-14.0,4.0,2.86329,Pedestrian,deathCircle_0
0.8,3710059,1137.0,1306.5,14.08013,-13.5,4.0,2.85354,Pedestrian,deathCircle_0
1.2,3710059,1123.5,1310.5,14.08013,-13.5,4.0,2.85354,Pedestrian,deathCircle_0
1.6,3710059,1112.0,1318.5,14.00893,-11.5,8.0,2.53379,Pedestrian,deathCircle_0
2.0,3710059,1098.5,1322.5,14.08013,-13.5,4.0,2.85354,Pedestrian,deathCircle_0
2.4,3710059,1085.0,1326.5,14.08013,-13.5,4.0,2.85354,Pedestrian,deathCircle_0
2.8,3710059,1071.5,1334.5,15.69235,-13.5,8.0,2.60664,Pedestrian,deathCircle_0
3.2,3710059,1060.0,1338.5,12.1758,-11.5,4.0,2.80686,Pedestrian,deathCircle_0
3.6,3710059,1046.5,1342.5,14.08013,-13.5,4.0,2.85354,Pedestrian,deathCircle_0
4.0,3710059,1033.0,1351.0,15.95306,-13.5,8.5,2.57967,Pedestrian,deathCircle_0
4.4,3710059,1026.0,1359.0,10.63015,-7.0,8.0,2.28963,Pedestrian,deathCircle_0
4.8,3710059,1019.5,1371.5,14.089,-6.5,12.5,2.05032,Pedestrian,deathCircle_0
5.2,3710059,1012.5,1383.5,13.89244,-7.0,12.0,2.09887,Pedestrian,deathCircle_0
5.6,3710059,1003.5,1391.5,12.04159,-9.0,8.0,2.41495,Pedestrian,deathCircle_0
6.0,3710059,997.0,1403.5,13.64734,-6.5,12.0,2.06722,Pedestrian,deathCircle_0
6.4,3710059,994.5,1407.5,4.71699,-2.5,4.0,2.1294,Pedestrian,deathCircle_0
6.8,3710059,990.0,1415.5,9.17878,-4.5,8.0,2.08319,Pedestrian,deathCircle_0
7.2,3710059,987.5,1420.0,5.14782,-2.5,4.5,2.07789,Pedestrian,deathCircle_0
7.6,3710059,983.0,1428.0,9.17878,-4.5,8.0,2.08319,Pedestrian,deathCircle_0
0.0,3710481,748.5,1580.5,0.0,0.0,0.0,0.0,Pedestrian,deathCircle_0
0.4,3710481,755.5,1580.5,7.0,7.0,0.0,0.0,Pedestrian,deathCircle_0
0.8,3710481,762.5,1584.5,8.06226,7.0,4.0,0.51915,Pedestrian,deathCircle_0
1.2,3710481,774.5,1590.5,13.41641,12.0,6.0,0.46365,Pedestrian,deathCircle_0
1.6,3710481,786.5,1594.5,12.64911,12.0,4.0,0.32175,Pedestrian,deathCircle_0
2.0,3710481,798.5,1600.5,13.41641,12.0,6.0,0.46365,Pedestrian,deathCircle_0
2.4,3710481,807.5,1584.5,18.35756,9.0,-16.0,-1.05841,Pedestrian,deathCircle_0
2.8,3710481,819.0,1572.5,16.62077,11.5,-12.0,-0.80667,Pedestrian,deathCircle_0
3.2,3710481,830.5,1555.5,20.52438,11.5,-17.0,-0.97604,Pedestrian,deathCircle_0
3.6,3710481,841.5,1543.5,16.27882,11.0,-12.0,-0.82885,Pedestrian,deathCircle_0
4.0,3710481,853.0,1531.5,16.62077,11.5,-12.0,-0.80667,Pedestrian,deathCircle_0
4.4,3710481,862.0,1523.5,12.04159,9.0,-8.0,-0.72664,Pedestrian,deathCircle_0
4.8,3710481,871.0,1515.5,12.04159,9.0,-8.0,-0.72664,Pedestrian,deathCircle_0
5.2,3710481,880.5,1507.5,12.41974,9.5,-8.0,-0.69989,Pedestrian,deathCircle_0
5.6,3710481,891.5,1499.5,13.60147,11.0,-8.0,-0.6288,Pedestrian,deathCircle_0
6.0,3710481,900.5,1490.5,12.72792,9.0,-9.0,-0.7854,Pedestrian,deathCircle_0
6.4,3710481,909.5,1482.5,12.04159,9.0,-8.0,-0.72664,Pedestrian,deathCircle_0
6.8,3710481,918.5,1474.5,12.04159,9.0,-8.0,-0.72664,Pedestrian,deathCircle_0
7.2,3710481,930.0,1466.5,14.00893,11.5,-8.0,-0.6078,Pedestrian,deathCircle_0
7.6,3710481,943.5,1466.5,13.5,13.5,0.0,0.0,Pedestrian,deathCircle_0
0.0,3710549,1255.0,397.5,0.0,0.0,0.0,0.0,Pedestrian,deathCircle_0
0.4,3710549,1268.5,393.5,14.08013,13.5,-4.0,-0.28806,Pedestrian,deathCircle_0
0.8,3710549,1282.0,391.5,13.64734,13.5,-2.0,-0.14708,Pedestrian,deathCircle_0
1.2,3710549,1295.5,389.5,13.64734,13.5,-2.0,-0.14708,Pedestrian,deathCircle_0
1.6,3710549,1305.5,381.0,13.1244,10.0,-8.5,-0.70449,Pedestrian,deathCircle_0
2.0,3710549,1314.5,368.5,15.40292,9.0,-12.5,-0.94677,Pedestrian,deathCircle_0
2.4,3710549,1324.0,360.5,12.41974,9.5,-8.0,-0.69989,Pedestrian,deathCircle_0
2.8,3710549,1330.5,348.5,13.64734,6.5,-12.0,-1.07437,Pedestrian,deathCircle_0
3.2,3710549,1339.5,340.5,12.04159,9.0,-8.0,-0.72664,Pedestrian,deathCircle_0
3.6,3710549,1348.5,328.5,15.0,9.0,-12.0,-0.9273,Pedestrian,deathCircle_0
4.0,3710549,1351.0,312.0,16.68832,2.5,-16.5,-1.42042,Pedestrian,deathCircle_0
4.4,3710549,1351.0,295.5,16.5,0.0,-16.5,-1.5708,Pedestrian,deathCircle_0
4.8,3710549,1351.0,279.5,16.0,0.0,-16.0,-1.5708,Pedestrian,deathCircle_0
5.2,3710549,1355.5,263.5,16.62077,4.5,-16.0,-1.29663,Pedestrian,deathCircle_0
5.6,3710549,1364.5,247.0,18.79495,9.0,-16.5,-1.07145,Pedestrian,deathCircle_0
6.0,3710549,1371.5,234.5,14.32655,7.0,-12.5,-1.06031,Pedestrian,deathCircle_0
6.4,3710549,1378.5,222.5,13.89244,7.0,-12.0,-1.04272,Pedestrian,deathCircle_0
6.8,3710549,1387.5,206.5,18.35756,9.0,-16.0,-1.05841,Pedestrian,deathCircle_0
7.2,3710549,1394.0,198.5,10.30776,6.5,-8.0,-0.88848,Pedestrian,deathCircle_0
7.6,3710549,1398.5,190.5,9.17878,4.5,-8.0,-1.05841,Pedestrian,deathCircle_0
0.0,3710084,668.5,1391.5,0.0,0.0,0.0,0.0,Pedestrian,deathCircle_0
0.4,3710084,680.0,1387.5,12.1758,11.5,-4.0,-0.33474,Pedestrian,deathCircle_0
0.8,3710084,693.5,1383.5,14.08013,13.5,-4.0,-0.28806,Pedestrian,deathCircle_0
1.2,3710084,704.5,1379.5,11.7047,11.0,-4.0,-0.34877,Pedestrian,deathCircle_0
1.6,3710084,718.5,1375.5,14.56022,14.0,-4.0,-0.2783,Pedestrian,deathCircle_0
2.0,3710084,732.0,1375.5,13.5,13.5,0.0,0.0,Pedestrian,deathCircle_0
2.4,3710084,745.5,1379.5,14.08013,13.5,4.0,0.28806,Pedestrian,deathCircle_0
2.8,3710084,759.0,1383.5,14.08013,13.5,4.0,0.28806,Pedestrian,deathCircle_0
3.2,3710084,772.5,1387.5,14.08013,13.5,4.0,0.28806,Pedestrian,deathCircle_0
3.6,3710084,786.0,1387.5,13.5,13.5,0.0,0.0,Pedestrian,deathCircle_0
4.0,3710084,795.5,1387.5,9.5,9.5,0.0,0.0,Pedestrian,deathCircle_0
4.4,3710084,806.5,1379.5,13.60147,11.0,-8.0,-0.6288,Pedestrian,deathCircle_0
4.8,3710084,818.0,1375.5,12.1758,11.5,-4.0,-0.33474,Pedestrian,deathCircle_0
5.2,3710084,827.0,1371.5,9.84886,9.0,-4.0,-0.41822,Pedestrian,deathCircle_0
5.6,3710084,838.5,1367.5,12.1758,11.5,-4.0,-0.33474,Pedestrian,deathCircle_0
6.0,3710084,849.5,1363.5,11.7047,11.0,-4.0,-0.34877,Pedestrian,deathCircle_0
6.4,3710084,854.0,1363.5,4.5,4.5,0.0,0.0,Pedestrian,deathCircle_0
6.8,3710084,858.5,1363.5,4.5,4.5,0.0,0.0,Pedestrian,deathCircle_0
7.2,3710084,870.0,1367.5,12.1758,11.5,4.0,0.33474,Pedestrian,deathCircle_0
7.6,3710084,886.0,1367.5,16.0,16.0,0.0,0.0,Pedestrian,deathCircle_0
0.0,3710074,437.5,874.0,0.0,0.0,0.0,0.0,Pedestrian,deathCircle_0
0.4,3710074,437.5,874.0,0.0,0.0,0.0,0.0,Pedestrian,deathCircle_0
0.8,3710074,437.5,874.0,0.0,0.0,0.0,0.0,Pedestrian,deathCircle_0
1.2,3710074,437.5,874.0,0.0,0.0,0.0,0.0,Pedestrian,deathCircle_0
1.6,3710074,440.0,874.0,2.5,2.5,0.0,0.0,Pedestrian,deathCircle_0
2.0,3710074,440.0,874.0,0.0,0.0,0.0,0.0,Pedestrian,deathCircle_0
2.4,3710074,440.0,874.0,0.0,0.0,0.0,0.0,Pedestrian,deathCircle_0
2.8,3710074,440.0,874.0,0.0,0.0,0.0,0.0,Pedestrian,deathCircle_0
3.2,3710074,440.0,874.0,0.0,0.0,0.0,0.0,Pedestrian,deathCircle_0
3.6,3710074,440.0,874.0,0.0,0.0,0.0,0.0,Pedestrian,deathCircle_0
