time,ag_id,x,y,speed,x_speed,y_speed,theta_delta,data_label,dataset_name
0.0,3710243,855.0,1647.5,0.0,0.0,0.0,0.0,Pedestrian,deathCircle_0
0.4,3710243,854.0,1635.0,12.53994,-1.0,-12.5,-1.65063,Pedestrian,deathCircle_0
0.8,3710243,854.0,1622.5,12.5,0.0,-12.5,-1.5708,Pedestrian,deathCircle_0
1.2,3710243,854.0,1614.5,8.0,0.0,-8.0,-1.5708,Pedestrian,deathCircle_0
1.6,3710243,854.0,1602.5,12.0,0.0,-12.0,-1.5708,Pedestrian,deathCircle_0
2.0,3710243,854.0,1590.5,12.0,0.0,-12.0,-1.5708,Pedestrian,deathCircle_0
2.4,3710243,852.0,1582.5,8.24621,-2.0,-8.0,-1.81577,Pedestrian,deathCircle_0
2.8,3710243,852.0,1570.0,12.5,0.0,-12.5,-1.5708,Pedestrian,deathCircle_0
3.2,3710243,852.0,1558.0,12.0,0.0,-12.0,-1.5708,Pedestrian,deathCircle_0
3.6,3710243,852.0,1549.5,8.5,0.0,-8.5,-1.5708,Pedestrian,deathCircle_0
4.0,3710243,852.0,1537.5,12.0,0.0,-12.0,-1.5708,Pedestrian,deathCircle_0
4.4,3710243,852.0,1529.5,8.0,0.0,-8.0,-1.5708,Pedestrian,deathCircle_0
4.8,3710243,854.0,1517.5,12.16553,2.0,-12.0,-1.40565,Pedestrian,deathCircle_0
5.2,3710243,856.5,1509.5,8.38153,2.5,-8.0,-1.26791,Pedestrian,deathCircle_0
5.6,3710243,858.5,1501.0,8.73212,2.0,-8.5,-1.33971,Pedestrian,deathCircle_0
6.0,3710243,858.5,1489.0,12.0,0.0,-12.0,-1.5708,Pedestrian,deathCircle_0
6.4,3710243,861.0,1480.5,8.86002,2.5,-8.5,-1.28474,Pedestrian,deathCircle_0
6.8,3710243,863.0,1468.5,12.16553,2.0,-12.0,-1.40565,Pedestrian,deathCircle_0
7.2,3710243,863.0,1460.5,8.0,0.0,-8.0,-1.5708,Pedestrian,deathCircle_0
7.6,3710243,865.5,1452.5,8.38153,2.5,-8.0,-1.26791,Pedestrian,deathCircle_0
0.0,3710284,679.0,1373.5,0.0,0.0,0.0,0.0,Pedestrian,deathCircle_0
0.4,3710284,690.0,1361.0,16.65083,11.0,-12.5,-0.84914,Pedestrian,deathCircle_0
0.8,3710284,701.0,1349.0,16.27882,11.0,-12.0,-0.82885,Pedestrian,deathCircle_0
1.2,3710284,715.0,1340.5,16.37834,14.0,-8.5,-0.54566,Pedestrian,deathCircle_0
1.6,3710284,726.0,1328.5,16.27882,11.0,-12.0,-0.82885,Pedestrian,deathCircle_0
2.0,3710284,740.0,1316.5,18.43909,14.0,-12.0,-0.70863,Pedestrian,deathCircle_0
2.4,3710284,751.0,1308.5,13.60147,11.0,-8.0,-0.6288,Pedestrian,deathCircle_0
2.8,3710284,765.0,1296.0,18.76832,14.0,-12.5,-0.72885,Pedestrian,deathCircle_0
3.2,3710284,776.0,1288.0,13.60147,11.0,-8.0,-0.6288,Pedestrian,deathCircle_0
3.6,3710284,789.5,1280.0,15.69235,13.5,-8.0,-0.53496,Pedestrian,deathCircle_0
4.0,3710284,800.0,1271.5,13.50926,10.5,-8.5,-0.68052,Pedestrian,deathCircle_0
4.4,3710284,810.0,1261.5,14.14214,10.0,-10.0,-0.7854,Pedestrian,deathCircle_0
4.8,3710284,819.0,1251.5,13.45362,9.0,-10.0,-0.83798,Pedestrian,deathCircle_0
5.2,3710284,829.0,1241.5,14.14214,10.0,-10.0,-0.7854,Pedestrian,deathCircle_0
5.6,3710284,839.5,1231.5,14.5,10.5,-10.0,-0.76101,Pedestrian,deathCircle_0
6.0,3710284,849.5,1221.0,14.5,10.0,-10.5,-0.80978,Pedestrian,deathCircle_0
6.4,3710284,859.5,1211.0,14.14214,10.0,-10.0,-0.7854,Pedestrian,deathCircle_0
6.8,3710284,868.5,1202.5,12.37942,9.0,-8.5,-0.75683,Pedestrian,deathCircle_0
7.2,3710284,879.0,1192.5,14.5,10.5,-10.0,-0.76101,Pedestrian,deathCircle_0
7.6,3710284,889.0,1180.5,15.6205,10.0,-12.0,-0.87606,Pedestrian,deathCircle_0
0.0,3710105,713.0,693.5,0.0,0.0,0.0,0.0,Pedestrian,deathCircle_0
0.4,3710105,713.0,681.5,12.0,0.0,-12.0,-1.5708,Pedestrian,deathCircle_0
0.8,3710105,715.0,669.5,12.16553,2.0,-12.0,-1.40565,Pedestrian,deathCircle_0
1.2,3710105,715.0,657.0,12.5,0.0,-12.5,-1.5708,Pedestrian,deathCircle_0
1.6,3710105,715.0,644.5,12.5,0.0,-12.5,-1.5708,Pedestrian,deathCircle_0
2.0,3710105,717.0,636.5,8.24621,2.0,-8.0,-1.32582,Pedestrian,deathCircle_0
2.4,3710105,717.0,624.5,12.0,0.0,-12.0,-1.5708,Pedestrian,deathCircle_0
2.8,3710105,719.5,616.5,8.38153,2.5,-8.0,-1.26791,Pedestrian,deathCircle_0
3.2,3710105,719.5,604.5,12.0,0.0,-12.0,-1.5708,Pedestrian,deathCircle_0
3.6,3710105,719.5,596.0,8.5,0.0,-8.5,-1.5708,Pedestrian,deathCircle_0
4.0,3710105,719.5,583.5,12.5,0.0,-12.5,-1.5708,Pedestrian,deathCircle_0
4.4,3710105,719.5,575.5,8.0,0.0,-8.0,-1.5708,Pedestrian,deathCircle_0
4.8,3710105,722.0,567.5,8.38153,2.5,-8.0,-1.26791,Pedestrian,deathCircle_0
5.2,3710105,723.0,555.5,12.04159,1.0,-12.0,-1.48766,Pedestrian,deathCircle_0
5.6,3710105,725.0,547.5,8.24621,2.0,-8.0,-1.32582,Pedestrian,deathCircle_0
6.0,3710105,727.5,539.5,8.38153,2.5,-8.0,-1.26791,Pedestrian,deathCircle_0
6.4,3710105,729.5,529.5,10.19804,2.0,-10.0,-1.3734,Pedestrian,deathCircle_0
6.8,3710105,732.0,521.0,8.86002,2.5,-8.5,-1.28474,Pedestrian,deathCircle_0
7.2,3710105,734.5,512.5,8.86002,2.5,-8.5,-1.28474,Pedestrian,deathCircle_0
7.6,3710105,736.5,502.5,10.19804,2.0,-10.0,-1.3734,Pedestrian,deathCircle_0
0.0,3710089,909.5,1434.0,0.0,0.0,0.0,0.0,Pedestrian,deathCircle_0
0.4,3710089,918.5,1426.0,12.04159,9.0,-8.0,-0.72664,Pedestrian,deathCircle_0
0.8,3710089,930.0,1418.0,14.00893,11.5,-8.0,-0.6078,Pedestrian,deathCircle_0
1.2,3710089,942.5,1414.0,13.1244,12.5,-4.0,-0.3097,Pedestrian,deathCircle_0
1.6,3710089,953.5,1405.5,13.90144,11.0,-8.5,-0.65789,Pedestrian,deathCircle_0
2.0,3710089,965.0,1397.5,14.00893,11.5,-8.0,-0.6078,Pedestrian,deathCircle_0
2.4,3710089,978.5,1393.5,14.08013,13.5,-4.0,-0.28806,Pedestrian,deathCircle_0
2.8,3710089,987.5,1389.5,9.84886,9.0,-4.0,-0.41822,Pedestrian,deathCircle_0
3.2,3710089,998.0,1387.5,10.68878,10.5,-2.0,-0.18822,Pedestrian,deathCircle_0
3.6,3710089,1007.0,1383.5,9.84886,9.0,-4.0,-0.41822,Pedestrian,deathCircle_0
4.0,3710089,1018.0,1383.5,11.0,11.0,0.0,0.0,Pedestrian,deathCircle_0
4.4,3710089,1028.0,1381.5,10.19804,10.0,-2.0,-0.1974,Pedestrian,deathCircle_0
4.8,3710089,1037.5,1373.5,12.41974,9.5,-8.0,-0.69989,Pedestrian,deathCircle_0
5.2,3710089,1047.0,1365.5,12.41974,9.5,-8.0,-0.69989,Pedestrian,deathCircle_0
5.6,3710089,1056.0,1365.5,9.0,9.0,0.0,0.0,Pedestrian,deathCircle_0
6.0,3710089,1065.0,1361.0,10.06231,9.0,-4.5,-0.46365,Pedestrian,deathCircle_0
6.4,3710089,1074.0,1357.0,9.84886,9.0,-4.0,-0.41822,Pedestrian,deathCircle_0
6.8,3710089,1080.5,1353.0,7.63217,6.5,-4.0,-0.55165,Pedestrian,deathCircle_0
7.2,3710089,1090.0,1353.0,9.5,9.5,0.0,0.0,Pedestrian,deathCircle_0
7.6,3710089,1099.0,1349.0,9.84886,9.0,-4.0,-0.41822,Pedestrian,deathCircle_0
0.0,3710106,739.5,492.5,0.0,0.0,0.0,0.0,Pedestrian,deathCircle_0
0.4,3710106,739.5,480.5,12.0,0.0,-12.0,-1.5708,Pedestrian,deathCircle_0
0.8,3710106,742.0,470.5,10.30776,2.5,-10.0,-1.32582,Pedestrian,deathCircle_0
1.2,3710106,744.5,458.5,12.25765,2.5,-12.0,-1.3654,Pedestrian,deathCircle_0
1.6,3710106,746.5,448.0,10.68878,2.0,-10.5,-1.38257,Pedestrian,deathCircle_0
2.0,3710106,749.0,435.5,12.74755,2.5,-12.5,-1.3734,Pedestrian,deathCircle_0
2.4,3710106,751.0,423.5,12.16553,2.0,-12.0,-1.40565,Pedestrian,deathCircle_0
2.8,3710106,753.5,413.5,10.30776,2.5,-10.0,-1.32582,Pedestrian,deathCircle_0
3.2,3710106,753.5,401.5,12.0,0.0,-12.0,-1.5708,Pedestrian,deathCircle_0
3.6,3710106,753.5,389.5,12.0,0.0,-12.0,-1.5708,Pedestrian,deathCircle_0
4.0,3710106,753.5,377.0,12.5,0.0,-12.5,-1.5708,Pedestrian,deathCircle_0
4.4,3710106,753.5,368.5,8.5,0.0,-8.5,-1.5708,Pedestrian,deathCircle_0
4.8,3710106,751.0,356.5,12.25765,-2.5,-12.0,-1.77619,Pedestrian,deathCircle_0
5.2,3710106,751.0,344.5,12.0,0.0,-12.0,-1.5708,Pedestrian,deathCircle_0
5.6,3710106,751.0,336.5,8.0,0.0,-8.0,-1.5708,Pedestrian,deathCircle_0
6.0,3710106,751.0,328.5,8.0,0.0,-8.0,-1.5708,Pedestrian,deathCircle_0
6.4,3710106,751.0,320.5,8.0,0.0,-8.0,-1.5708,Pedestrian,deathCircle_0
6.8,3710106,751.0,316.0,4.5,0.0,-4.5,-1.5708,Pedestrian,deathCircle_0
7.2,3710106,751.0,312.0,4.0,0.0,-4.0,-1.5708,Pedestrian,deathCircle_0
7.6,3710106,751.0,303.5,8.5,0.0,-8.5,-1.5708,Pedestrian,deathCircle_0
0.0,3710334,600.5,312.0,0.0,0.0,0.0,0.0,Pedestrian,deathCircle_0
0.4,3710334,598.5,328.5,16.62077,-2.0,16.5,1.69142,Pedestrian,deathCircle_0
0.8,3710334,598.5,348.5,20.0,0.0,20.0,1.5708,Pedestrian,deathCircle_0
1.2,3710334,598.5,368.5,20.0,0.0,20.0,1.5708,Pedestrian,deathCircle_0
1.6,3710334,598.5,389.0,20.5,0.0,20.5,1.5708,Pedestrian,deathCircle_0
2.0,3710334,598.5,409.5,20.5,0.0,20.5,1.5708,Pedestrian,deathCircle_0
2.4,3710334,598.5,417.5,8.0,0.0,8.0,1.5708,Pedestrian,deathCircle_0
2.8,3710334,598.5,425.5,8.0,0.0,8.0,1.5708,Pedestrian,deathCircle_0
3.2,3710334,596.0,437.5,12.25765,-2.5,12.0,1.77619,Pedestrian,deathCircle_0
3.6,3710334,589.5,446.0,10.70047,-6.5,8.5,2.22364,Pedestrian,deathCircle_0
4.0,3710334,582.5,454.0,10.63015,-7.0,8.0,2.28963,Pedestrian,deathCircle_0
4.4,3710334,575.5,462.5,11.01136,-7.0,8.5,2.25972,Pedestrian,deathCircle_0
4.8,3710334,564.5,470.5,13.60147,-11.0,8.0,2.5128,Pedestrian,deathCircle_0
5.2,3710334,555.5,474.5,9.84886,-9.0,4.0,2.72337,Pedestrian,deathCircle_0
5.6,3710334,544.0,482.5,14.00893,-11.5,8.0,2.53379,Pedestrian,deathCircle_0
6.0,3710334,532.5,482.5,11.5,-11.5,0.0,3.14159,Pedestrian,deathCircle_0
6.4,3710334,519.5,482.5,13.0,-13.0,0.0,3.14159,Pedestrian,deathCircle_0
6.8,3710334,507.5,482.5,12.0,-12.0,0.0,3.14159,Pedestrian,deathCircle_0
7.2,3710334,494.5,478.5,13.60147,-13.0,-4.0,-2.84309,Pedestrian,deathCircle_0
7.6,3710334,482.5,478.5,12.0,-12.0,0.0,3.14159,Pedestrian,deathCircle_0
0.0,3710577,1419.0,466.5,0.0,0.0,0.0,0.0,Pedestrian,deathCircle_0
0.4,3710577,1419.0,466.5,0.0,0.0,0.0,0.0,Pedestrian,deathCircle_0
0.8,3710577,1419.0,466.5,0.0,0.0,0.0,0.0,Pedestrian,deathCircle_0
1.2,3710577,1419.0,466.5,0.0,0.0,0.0,0.0,Pedestrian,deathCircle_0
1.6,3710577,1419.0,466.5,0.0,0.0,0.0,0.0,Pedestrian,deathCircle_0
2.0,3710577,1419.0,466.5,0.0,0.0,0.0,0.0,Pedestrian,deathCircle_0
2.4,3710577,1419.0,466.5,0.0,0.0,0.0,0.0,Pedestrian,deathCircle_0
